Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,X.Area,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,pillName
26087,146.978,10.6913,118,74,182,191.8345,96.0549,192.117,95.7771,671.6295,59,34,265,125,268.0429,123.9167,0.1263,0.7267,265.3696,3834214,149,-1.2524,1.8623,100,3834214,59,101,3.0241,125,2.1631,0.4623,0.9888,00093-2270-34_PART_1_OF_1_CHAL10_SF_E12D70FB.jpg
42558,143.9892,10.5527,146,79,182,191.8688,96.0167,190.3073,95.7859,859.997,22,16,340,160,343.2324,157.8712,179.799,0.7231,340.2484,6127894,145,-1.1289,2.3667,100,6127894,22,88,177.8103,160,2.1741,0.46,0.9906,00093-2272-34_PART_1_OF_1_CHAL10_SB_DD2D6EBB.jpg
42729,145.4751,10.5169,118,101,182,191.9026,95.9883,189.8346,95.722,861.1686,22,16,340,160,343.6489,158.3135,179.9402,0.724,340.4247,6216007,147,-0.8421,1.1038,100,6216007,22,87,177.1376,160,2.1707,0.4607,0.991,00093-2272-34_PART_1_OF_1_CHAL10_SF_DD2D6EBB.jpg
42250,168.7845,14.8304,171,111,206,191.9792,96.0487,191.4206,95.5938,843.7128,28,17,328,158,336.4904,159.869,179.9346,0.7458,328.2986,7131146,171,-2.0017,5.0243,100,7131146,28,89,177.5559,158,2.1048,0.4751,0.9917,00093-2274-34_PART_1_OF_1_CHAL10_SB_022D814C.jpg
42346,168.6456,14.4801,170,116,201,191.8805,95.9104,191.136,95.8437,843.127,28,17,328,158,336.4918,160.2315,179.968,0.7486,328.3428,7141468,170,-2.1293,5.6108,100,7141468,28,88,177.3816,158,2.1,0.4762,0.9921,00093-2274-34_PART_1_OF_1_CHAL10_SF_022D814C.jpg
53569,168.8441,15.2769,169,101,204,191.9219,95.6472,191.6651,95.2764,928.1564,15,11,354,170,371.3332,183.6792,0.0501,0.7814,354.1144,9044808,170,-1.8091,4.3454,100,9044808,15,102,1.4564,170,2.0216,0.4946,0.9938,00093-2275-34_PART_1_OF_1_CHAL10_SB_D82D6C1B.jpg
53530,168.1117,14.3499,168,102,201,191.7595,96.1844,191.6545,96.0195,933.127,15,11,354,170,371.4263,183.4994,179.9506,0.7725,354.2767,8999018,169,-1.8992,5.2712,100,8999018,15,103,2.2648,170,2.0241,0.494,0.9917,00093-2275-34_PART_1_OF_1_CHAL10_SF_D82D6C1B.jpg
10769,177.4584,20.487,118,104,217,191.8542,95.9467,192.4365,95.9158,385.9899,133,37,117,117,117.2855,116.9072,8.0159,0.9083,118.596,1911049,183,-2.2819,4.0385,100,1911049,135,113,17.6711,117,1.0032,0.9968,0.9861,00093-2929-01_PART_1_OF_1_CHAL10_SB_E52972BB.jpg
10779,171.8001,18.6599,179,114,209,191.9206,95.9122,191.6539,95.8617,386.2325,133,37,118,117,117.3428,116.9586,176.4001,0.908,118.6002,1851833,178,-2.2362,3.7903,100,1851833,144,61,143.2267,117,1.0033,0.9967,0.9857,00093-2929-01_PART_1_OF_1_CHAL10_SF_E52972BB.jpg
22342,170.6083,17.999,118,116,215,191.9219,95.8885,193.8185,96.1638,557.4285,107,12,169,168,169.3272,167.9985,8.5284,0.9036,170.5198,3811730,171,-1.2159,2.761,100,3811730,109,116,13.2213,168,1.0079,0.9922,0.9894,00093-2931-01_PART_1_OF_1_CHAL10_SB_4A2B2559.jpg
22559,172.2905,17.2164,118,107,214,191.6675,95.8757,190.5575,96.1803,559.6711,107,11,170,169,170.1643,168.7957,172.2351,0.905,171.4001,3886701,174,-1.8601,4.1274,100,3886701,122,46,143.0632,169,1.0081,0.992,0.9896,00093-2931-01_PART_1_OF_1_CHAL10_SF_4A2B2559.jpg
33026,180.9423,16.7297,176,116,222,192.038,96.067,194.5436,95.9219,673.5706,87,2,210,188,212.5385,197.8465,0.3452,0.9147,210.6419,5975802,181,-1.904,5.7814,100,5975802,106,157,35.7274,188,1.0743,0.9309,0.9932,00093-2932-01_PART_1_OF_1_CHAL10_SB_DA296D4B.jpg
33143,171.5466,14.1164,169,113,228,191.9782,96.2208,190.2287,96.089,674.7422,87,2,210,188,213.0744,198.0481,179.3736,0.9148,211.0284,5685570,171,-1.8469,6.2813,100,5685570,93,60,159.7617,188,1.0759,0.9295,0.9933,00093-2932-01_PART_1_OF_1_CHAL10_SF_DA296D4B.jpg
40151,193.975,24.0506,210,116,215,190.5764,95.738,190.5573,95.3226,867.931,16,32,352,128,375.1101,136.2849,179.9633,0.6698,352.3195,7788289,204,-2.0942,3.7209,100,7788289,16,86,177.5599,128,2.7524,0.3633,0.9858,00093-3002-56_PART_1_OF_1_CHAL10_SB_0D2986FC.jpg
39891,188.2415,36.0515,118,10,217,190.6,95.9968,190.5751,95.8807,867.0021,16,32,352,127,374.4193,135.6522,0.021,0.6669,352.2045,7509141,202,-2.529,6.5486,100,7509141,16,91,178.0475,127,2.7601,0.3623,0.9861,00093-3002-56_PART_1_OF_1_CHAL10_SF_0D2986FC.jpg
32991,163.5143,13.7842,164,117,219,192.0701,96.0604,194.1302,95.9274,672.9848,87,2,210,188,212.4911,197.6809,1.0379,0.9154,210.6846,5394499,164,-0.8285,4.2149,100,5394499,93,132,19.9831,188,1.0749,0.9303,0.993,00093-3010-84_PART_1_OF_1_CHAL10_SB_F72CFBF7.jpg
33123,167.899,13.429,168,117,207,191.8982,95.9432,190.5552,96.1334,674.1564,87,2,210,188,212.8015,198.1824,179.462,0.9158,211.1232,5561318,169,-1.8656,5.8212,100,5561318,101,42,149.5482,188,1.0738,0.9313,0.9934,00093-3010-84_PART_1_OF_1_CHAL10_SF_F72CFBF7.jpg
8965,158.1211,15.4451,118,112,201,191.8711,96.1142,192.2092,96.089,351.6051,138,43,107,106,107.2506,106.4292,6.2927,0.9113,108.5035,1417556,162,-1.6053,2.2839,100,1417556,138,104,9.5491,106,1.0077,0.9923,0.9848,00093-3011-01_PART_1_OF_1_CHAL10_SB_202D1008.jpg
8983,162.1626,17.169,118,108,201,191.9008,95.9639,191.5086,95.9141,352.4335,138,43,108,106,107.359,106.5352,173.7602,0.9088,109.1284,1456707,167,-1.573,2.0226,100,1456707,143,121,27.2695,106,1.0077,0.9923,0.9845,00093-3011-01_PART_1_OF_1_CHAL10_SF_202D1008.jpg
13665,158.2687,14.4992,118,114,207,191.7962,95.7604,192.488,95.7993,435.4457,125,30,133,131,132.6041,131.2088,9.9076,0.9056,133.8432,2162742,161,-1.4584,2.9169,100,2162742,133,128,29.0546,131,1.0106,0.9895,0.9869,00093-3012-84_PART_1_OF_1_CHAL10_SB_F32CF987.jpg
13770,164.4875,16.4017,118,113,205,191.9641,96.0254,191.3665,96.0765,436.0315,126,30,132,132,132.5588,132.2621,147.357,0.9101,133.9589,2264993,168,-1.7081,2.9194,100,2264993,157,39,120.0101,132,1.0022,0.9978,0.9877,00093-3012-84_PART_1_OF_1_CHAL10_SF_F32CF987.jpg
39948,176.1846,25.1191,118,92,205,190.3347,95.5839,190.7511,95.1728,866.2742,16,32,351,128,374.1725,135.9356,179.8473,0.669,351.1723,7038221,185,-1.2648,0.6275,100,7038221,16,95,178.205,128,2.7526,0.3633,0.9857,00093-3109-53_PART_1_OF_1_CHAL10_SB_C819644B.jpg
40186,171.1903,31.486,118,40,208,190.5032,96.0039,191.3333,96.9986,871.2447,16,31,352,130,373.249,137.0838,0.0155,0.6653,352.0355,6879453,183,-1.4361,1.3434,100,6879453,16,98,0.8138,130,2.7228,0.3673,0.9843,00093-3109-53_PART_1_OF_1_CHAL10_SF_C819644B.jpg
27281,157.4085,24.1591,118,104,200,190.4236,96.3236,197.1884,96.2633,709.1615,49,42,286,108,304.1712,114.1964,179.9187,0.6817,286.2516,4294260,153,-0.1315,-1.0135,100,4294260,49,90,177.5974,108,2.6636,0.3754,0.9825,00093-3123-01_PART_1_OF_1_CHAL10_SB_EB26F597.jpg
27169,151.2645,30.2092,118,20,196,190.6692,95.4546,197.5748,94.9866,708.0904,49,43,286,106,305.2252,113.3348,179.9838,0.6809,286.5048,4109706,152,-0.9858,1.5321,100,4109706,49,87,176.5983,106,2.6931,0.3713,0.9865,00093-3123-01_PART_1_OF_1_CHAL10_SF_EB26F597.jpg
40141,158.1141,23.9794,118,105,196,190.2942,95.7582,199.2064,95.5047,866.2742,16,32,351,128,374.3407,136.531,179.819,0.6722,351.3645,6346857,153,-0.1447,-1.0988,100,6346857,16,91,177.39,128,2.7418,0.3647,0.9858,00093-3125-01_PART_1_OF_1_CHAL10_SB_DD26EEA7.jpg
39952,153.1157,33.6942,118,11,199,190.6531,96.1055,199.9559,95.2378,863.6884,17,32,350,128,372.9227,136.4049,0.0026,0.673,350.1728,6117278,154,-1.2937,2.3153,100,6117278,17,101,1.8001,128,2.7339,0.3658,0.9858,00093-3125-01_PART_1_OF_1_CHAL10_SF_DD26EEA7.jpg
31601,95.9789,53.4126,118,25,178,190.2282,96.0743,227.1693,96.2961,764.4752,37,39,310,114,329.1483,122.2417,0.0492,0.6795,310.1032,3033030,116,0.0349,-1.8317,100,3033030,37,102,1.4783,114,2.6926,0.3714,0.9865,00093-3127-01_PART_1_OF_1_CHAL10_SB_C12DE08F.jpg
31500,89.7873,52.5874,118,8,172,190.447,95.909,227.4614,95.9293,767.3036,37,39,310,114,329.6398,121.6693,179.9905,0.6723,310.079,2828301,69,0.1648,-1.6987,100,2828301,37,92,178.7064,114,2.7093,0.3691,0.9856,00093-3127-01_PART_1_OF_1_CHAL10_SF_C12DE08F.jpg
31463,112.0495,57.969,118,31,192,193.2096,96.013,228.0547,96.2059,771.1026,38,39,308,114,328.2418,122.044,179.9185,0.6649,308.4153,3525414,118,-0.0349,-1.8087,100,3525414,38,88,177.0263,114,2.6895,0.3718,0.9856,00093-3129-01_PART_1_OF_1_CHAL10_SB_B32DD9FE.jpg
31412,108.4445,57.6512,118,16,198,193.0338,96.0351,227.6192,96.0116,767.4457,38,39,308,114,327.5031,122.121,0.0037,0.6702,308.0406,3406458,118,0.0486,-1.7229,100,3406458,38,92,179.07,114,2.6818,0.3729,0.9853,00093-3129-01_PART_1_OF_1_CHAL10_SF_B32DD9FE.jpg
39537,69.832,15.3978,61,40,150,190.6404,95.7391,192.5815,95.3028,857.5462,19,33,346,126,370.6654,135.81,0.0248,0.6756,346.5776,2760949,67,1.8117,3.5489,100,2760949,19,105,3.3082,126,2.7293,0.3664,0.9889,00093-3147-01_PART_1_OF_1_CHAL10_SB_24231258.jpg
39842,70.812,15.5348,71,35,176,190.6203,95.8014,191.5216,95.1318,866.2742,17,33,350,126,373.9979,135.6382,0.0809,0.6672,350.3655,2821290,70,1.4954,3.1975,100,2821290,17,88,177.3826,126,2.7573,0.3627,0.9872,00093-3147-01_PART_1_OF_1_CHAL10_SB_C51962CB.jpg
39586,66.3853,19.817,118,5,120,190.3341,95.5622,191.971,94.1921,861.1026,19,32,346,128,369.3959,136.4456,179.9871,0.6709,346.2831,2627927,66,0.3218,2.2255,100,2627927,19,88,177.6829,128,2.7073,0.3694,0.9847,00093-3147-01_PART_1_OF_1_CHAL10_SF_24231258.jpg
39315,67.3749,20.0976,118,3,126,190.7353,95.8252,190.663,96.8052,854.0315,20,32,344,127,366.7676,136.4827,179.9746,0.6774,344.1177,2648845,68,0.0464,2.159,100,2648845,20,91,178.5013,127,2.6873,0.3721,0.9886,00093-3147-01_PART_1_OF_1_CHAL10_SF_C51962CB.jpg
42649,99.9435,41.378,118,37,165,190.0806,95.8232,223.0077,95.4416,912.2742,5,33,374,126,400.7935,135.4872,179.9689,0.644,374.3862,4262490,111,0.014,-1.7349,100,4262490,5,87,177.3974,126,2.9582,0.338,0.9878,00093-3160-06_PART_1_OF_1_CHAL10_SB_FB297DFB.jpg
42630,97.2751,42.3154,118,14,168,190.2118,96.026,224.0281,95.1111,914.86,4,33,376,126,402.7421,134.7716,0.0099,0.6401,376.2991,4146839,95,0.0185,-1.5622,100,4146839,4,104,2.2845,126,2.9883,0.3346,0.9856,00093-3160-06_PART_1_OF_1_CHAL10_SF_FB297DFB.jpg
22417,162.2408,17.6169,174,114,187,190.7941,95.9877,191.1159,95.8589,636.5341,64,47,256,98,272.2771,104.8278,179.9137,0.6953,256.4391,3636951,170,-1.4945,1.0995,100,3636951,64,88,176.6467,98,2.5974,0.385,0.9873,00093-3165-01_PART_1_OF_1_CHAL10_SB_19270CA8.jpg
22209,158.2107,17.134,118,107,183,190.6249,96.0478,190.5408,95.705,633.9483,64,47,255,98,270.5217,104.5291,179.9588,0.6944,255.2371,3513701,165,-1.3212,0.623,100,3513701,64,94,177.5299,98,2.588,0.3864,0.9854,00093-3165-01_PART_1_OF_1_CHAL10_SB_36231B28.jpg
22286,158.7794,24.8209,118,26,188,190.8617,95.9734,191.7457,95.3656,635.1198,64,47,255,98,270.7689,104.7957,0.0533,0.6943,255.3312,3538558,168,-1.9566,3.9248,100,3538558,64,92,177.0816,98,2.5838,0.387,0.9867,00093-3165-01_PART_1_OF_1_CHAL10_SF_19270CA8.jpg
22247,150.7861,23.6724,118,53,185,190.6622,96.015,190.3369,95.6114,634.1909,64,47,256,98,270.684,104.6451,179.8427,0.6951,256.0703,3354538,160,-1.2965,0.9244,100,3354538,64,92,178.6574,98,2.5867,0.3866,0.9865,00093-3165-01_PART_1_OF_1_CHAL10_SF_36231B28.jpg
27098,102.4172,62.0357,118,22,183,190.3864,95.8783,227.6579,95.7358,709.8478,49,43,286,106,305.7983,112.8268,0.0024,0.6758,286.5048,2775302,118,-0.0252,-1.8207,100,2775302,49,88,176.5983,106,2.7103,0.369,0.9839,00093-3167-53_PART_1_OF_1_CHAL10_SB_10270828.jpg
27134,99.0332,59.7715,118,22,184,190.1731,96.0463,226.8859,95.7077,709.262,49,43,286,106,305.2284,113.1876,0.022,0.6778,286.3425,2687167,118,0.0372,-1.8122,100,2687167,49,103,2.8025,106,2.6967,0.3708,0.9846,00093-3167-53_PART_1_OF_1_CHAL10_SB_F7267B83.jpg
27286,101.064,61.8022,118,9,197,190.4017,95.9957,227.2024,95.3263,709.8478,48,43,287,106,306.081,113.5047,0.0533,0.6805,287.3413,2757631,118,0.0438,-1.7828,100,2757631,48,99,2.7927,106,2.6966,0.3708,0.9857,00093-3167-53_PART_1_OF_1_CHAL10_SF_10270828.jpg
27146,99.4936,58.2678,118,17,182,190.5782,96.1312,226.0331,95.4683,709.8478,49,43,286,106,306.0721,112.9255,0.1382,0.677,286.6984,2700853,115,0.0418,-1.7545,100,2700853,49,106,4.0002,106,2.7104,0.369,0.9838,00093-3167-53_PART_1_OF_1_CHAL10_SF_F7267B83.jpg
32138,74.1197,40.4879,118,17,129,190.3833,95.8806,224.3986,95.8125,771.6468,37,38,310,116,330.9252,123.6514,0.0578,0.6783,310.5817,2382059,88,-0.0921,-1.8364,100,2382059,37,86,176.4927,116,2.6763,0.3737,0.985,00093-3171-01_PART_1_OF_1_CHAL10_SB_10268814.jpg
32573,75.2068,43.4647,118,16,132,190.4984,95.7398,227.1721,95.8055,773.3036,36,37,312,118,330.9423,125.3186,179.9937,0.6845,312.1025,2449710,94,-0.0925,-1.8726,100,2449710,36,100,1.4688,118,2.6408,0.3787,0.9855,00093-3171-01_PART_1_OF_1_CHAL10_SB_E626F327.jpg
32248,72.5399,40.8216,118,6,147,190.3855,95.9287,224.3402,95.2418,774.7178,36,38,312,116,332.7699,123.3869,179.9777,0.6752,312.3139,2339266,78,-0.0169,-1.7734,100,2339266,36,105,2.5692,116,2.697,0.3708,0.9843,00093-3171-01_PART_1_OF_1_CHAL10_SF_10268814.jpg
32251,74.5962,43.652,118,5,138,190.6497,96.1566,226.0643,95.4322,771.5462,37,37,310,118,329.883,124.4782,0.0307,0.6808,310.316,2405803,88,-0.0612,-1.8249,100,2405803,37,90,177.4142,118,2.6501,0.3773,0.9835,00093-3171-01_PART_1_OF_1_CHAL10_SF_E626F327.jpg
26853,135.075,20.27,118,85,172,190.6466,96.0507,198.0856,95.7171,700.4335,51,43,282,106,301.1468,113.5337,179.935,0.6878,282.6393,3627170,129,0.0587,-1.0153,100,3627170,51,87,176.1455,106,2.6525,0.377,0.9864,00093-3193-01_PART_1_OF_1_CHAL10_SB_AD29569A.jpg
26692,129.3909,28.792,118,18,181,190.4407,96.1565,198.7398,95.1534,697.5046,51,43,282,106,299.6909,113.4012,179.9943,0.6894,282.2552,3453703,128,-0.8896,1.4792,100,3453703,51,104,2.4366,106,2.6427,0.3784,0.9859,00093-3193-01_PART_1_OF_1_CHAL10_SF_AD29569A.jpg
26795,155.4723,41.3663,118,88,218,190.6599,95.815,205.5119,95.3372,700.0904,51,43,282,106,300.393,113.5727,0.0974,0.687,282.3987,4165881,131,0.3073,-1.5986,100,4165881,51,89,176.9552,106,2.6449,0.3781,0.9866,00093-3195-01_PART_1_OF_1_CHAL10_SB_BF295F9A.jpg
26867,152.1898,45.6804,118,16,218,190.5593,95.9379,205.0107,95.5739,703.9899,50,42,284,108,300.891,113.6894,0.019,0.6812,284.0282,4088884,133,-0.1476,-0.664,100,4088884,50,94,179.1931,108,2.6466,0.3778,0.9817,00093-3195-01_PART_1_OF_1_CHAL10_SF_BF295F9A.jpg
42754,130.6012,63.5318,118,49,213,189.7418,96.2063,230.0285,96.3627,914.2742,5,32,374,128,400.8124,135.8144,179.9667,0.6427,374.4329,5583725,118,0.13,-1.8332,100,5583725,5,87,177.2446,128,2.9512,0.3388,0.9828,00093-3196-53_PART_1_OF_1_CHAL10_SB_C52DE2FF.jpg
42682,128.0786,63.0232,118,24,215,190.1195,96.0313,230.3179,95.8154,911.4457,5,33,374,126,400.8993,135.5563,0.0421,0.6456,374.3862,5466650,118,0.1566,-1.7457,100,5466650,5,105,2.6026,126,2.9574,0.3381,0.9866,00093-3196-53_PART_1_OF_1_CHAL10_SF_C52DE2FF.jpg
22010,133.6808,13.1902,118,95,165,190.9327,95.6411,192.3059,95.5955,633.9483,65,47,254,98,270.4596,103.6162,179.865,0.6882,254.3325,2942315,137,-0.6341,-0.3981,100,2942315,65,102,2.9299,98,2.6102,0.3831,0.9808,00093-4029-01_PART_1_OF_1_CHAL10_SB_272713C8.jpg
21987,130.9365,23.8009,118,5,171,190.9242,95.8222,193.22,95.2857,634.7767,64,48,256,96,271.5725,103.0838,0.013,0.6857,256.0957,2878901,136,-2.5886,9.2307,100,2878901,64,92,178.4337,96,2.6345,0.3796,0.9861,00093-4029-01_PART_1_OF_1_CHAL10_SF_272713C8.jpg
32170,135.1294,13.8104,118,91,160,190.7363,95.9611,192.0771,95.6739,771.9899,36,39,312,114,333.5499,122.8006,179.9513,0.6783,312.578,4347113,138,-0.796,-0.1186,100,4347113,36,86,176.5151,114,2.7162,0.3682,0.9889,00093-4030-01_PART_1_OF_1_CHAL10_SB_04268274.jpg
31448,121.1881,18.717,118,60,165,190.8754,95.909,192.0681,95.0494,765.3036,38,39,308,114,328.0248,122.0665,179.9919,0.6747,308.1623,3811122,126,-1.0205,0.4906,100,3811122,38,91,178.1404,114,2.6873,0.3721,0.985,00093-4030-01_PART_1_OF_1_CHAL10_SB_20271038.jpg
31905,133.3648,22.8532,118,6,169,190.4411,95.8816,191.9022,95.2082,770.132,36,39,312,114,331.6373,122.4914,0.0762,0.676,312.0785,4255004,140,-1.8583,4.5281,100,4255004,36,91,178.7147,114,2.7074,0.3694,0.988,00093-4030-01_PART_1_OF_1_CHAL10_SF_04268274.jpg
31534,115.8044,27.3151,118,3,163,190.5848,96.241,191.3382,95.8657,768.8183,37,39,310,114,330.4522,121.5012,0.0697,0.6704,310.4126,3651777,123,-1.9224,4.0292,100,3651777,37,105,2.9546,114,2.7197,0.3677,0.9832,00093-4030-01_PART_1_OF_1_CHAL10_SF_20271038.jpg
41711,170.6476,14.6338,174,116,212,191.9773,96.1073,192.0733,95.7772,821.6539,36,11,312,170,315.6048,168.274,179.8058,0.7764,312.4628,7117882,173,-2.2739,6.4374,100,7117882,36,87,176.8812,169.9296,1.8755,0.5332,0.9907,00093-4059-53_PART_1_OF_1_CHAL10_SB_FD2D7EDB.jpg
41747,169.9875,15.3124,172,113,217,191.8764,96.0083,192.1986,95.9858,819.4113,36,12,312,168,315.5493,168.4489,179.8038,0.7813,312.3139,7096468,172,-1.9811,5.1704,100,7096468,36,88,177.4308,168,1.8733,0.5338,0.9921,00093-4059-53_PART_1_OF_1_CHAL10_SF_FD2D7EDB.jpg
26818,188.4273,23.9129,204,117,210,190.578,96.052,191.3306,95.7295,702.1909,50,44,284,104,303.8511,112.3766,0.0149,0.6835,284.5083,5053243,198,-1.9665,2.9874,100,5053243,50,88,176.5744,104,2.7039,0.3698,0.9889,00093-4067-01_PART_1_OF_1_CHAL10_SB_CE26E757.jpg
27409,184.5853,27.6559,204,66,211,190.5888,96.0731,191.2347,95.6372,711.7473,48,42,287,108,305.7468,114.1409,0.0336,0.6799,287.2508,5059298,196,-1.6818,1.6478,100,5059298,48,93,177.6058,108,2.6787,0.3733,0.9836,00093-4067-01_PART_1_OF_1_CHAL10_SF_CE26E757.jpg
26978,126.8562,18.1336,118,61,165,190.3778,95.7345,193.1737,95.2339,704.6762,50,43,283,106,301.6935,113.8555,179.9294,0.6827,283.2543,3422327,132,-1.1193,0.9079,100,3422327,50,93,177.572,106,2.6498,0.3774,0.9867,00093-4068-01_PART_1_OF_1_CHAL10_SB_CC26E637.jpg
27645,123.5365,22.0019,118,19,186,190.1577,95.7844,192.6679,95.6377,714.5757,47,42,289,108,306.8422,114.7127,179.8823,0.6803,289.173,3415166,130,-1.4333,2.039,100,3415166,47,94,178.0182,108,2.6749,0.3738,0.9846,00093-4068-01_PART_1_OF_1_CHAL10_SF_CC26E637.jpg
40005,115.8791,9.4997,118,84,158,190.393,96.042,192.1809,95.7929,863.4457,17,32,350,128,372.3329,136.8022,179.9279,0.6743,350.0229,4635744,118,-1.0707,0.638,100,4635744,17,94,179.3452,128,2.7217,0.3674,0.9875,00093-4069-01_PART_1_OF_1_CHAL10_SB_E126F0B7.jpg
40396,118.4223,12.1052,118,82,167,190.1811,95.9726,191.7747,95.3479,867.4457,16,32,352,128,374.6487,137.2854,0.0318,0.6746,352.0696,4783788,120,0.09,1.3772,100,4783788,16,90,178.8607,128,2.729,0.3664,0.9868,00093-4069-01_PART_1_OF_1_CHAL10_SF_E126F0B7.jpg
13184,119.795,12.4493,118,61,185,191.9428,96.0219,193.254,95.6175,428.0315,127,31,130,130,129.802,129.3231,18.7155,0.9043,131.042,1579377,118,0.5138,2.4385,100,1579377,129,114,15.9454,129.7096,1.0037,0.9963,0.9865,00093-4232-01_PART_1_OF_1_CHAL10_SB_2D2D16F8.jpg
13183,125.6874,12.7407,118,54,184,191.8024,95.8911,191.2919,95.8917,428.0315,127,31,130,130,129.6631,129.4518,11.6624,0.9042,130.8625,1656937,125,0.0747,1.2457,100,1656937,127,87,173.4181,130,1.0016,0.9984,0.9866,00093-4232-01_PART_1_OF_1_CHAL10_SF_2D2D16F8.jpg
13250,149.6792,12.3898,118,112,195,192.0454,95.9835,192.8379,95.9892,428.0315,127,31,130,130,130.0378,129.7348,15.6917,0.9088,131.244,1983249,152,-0.9805,1.8135,100,1983249,140,136,35.3854,130,1.0023,0.9977,0.9875,00093-4233-01_PART_1_OF_1_CHAL10_SB_322D1908.jpg
13411,154.2861,13.1243,118,107,194,191.9415,96.0028,191.5488,96.1448,430.3747,127,31,130,130,130.7316,130.6143,169.1144,0.9099,132.0606,2069131,157,-1.5491,2.6356,100,2069131,138,58,144.8658,130,1.0009,0.9991,0.988,00093-4233-01_PART_1_OF_1_CHAL10_SF_322D1908.jpg
22086,136.9764,10.8759,118,103,194,192.0901,95.9269,193.4809,96.2019,554.2569,108,12,168,168,167.9511,167.4342,8.6655,0.9035,169.1449,3025260,137,0.3838,0.8285,100,3025260,127,150,39.2417,168,1.0031,0.9969,0.9891,00093-4234-01_PART_1_OF_1_CHAL10_SB_292D1488.jpg
22061,140.1722,12.3266,118,66,187,191.9978,95.788,191.197,95.7176,554.2569,108,12,168,168,167.8693,167.3262,178.7588,0.9024,169.1686,3092340,142,-0.6887,1.7387,100,3092340,114,63,158.1357,168,1.0032,0.9968,0.989,00093-4234-01_PART_1_OF_1_CHAL10_SF_292D1488.jpg
13399,172.9451,18.9754,118,113,212,191.9715,95.8398,192.8918,95.7911,430.3747,127,31,130,130,130.854,130.3753,11.1248,0.9091,132.484,2317292,176,-1.8719,3.3808,100,2317292,135,130,28.8866,130,1.0037,0.9963,0.9874,00093-4235-01_PART_1_OF_1_CHAL10_SB_222D910C.jpg
13494,177.1344,19.3599,118,111,209,192.0212,95.9173,191.5083,95.8802,433.6884,126,30,132,132,131.1114,131.0419,174.6159,0.9016,132.484,2390252,182,-2.3735,4.6775,100,2390252,134,128,28.8866,131.5219,1.0005,0.9995,0.9856,00093-4235-01_PART_1_OF_1_CHAL10_SF_222D910C.jpg
19312,171.7001,18.4188,118,108,216,191.9929,95.83,193.7282,95.5704,517.8721,113,17,157,157,157.0338,156.5829,26.3672,0.9049,158.4961,3315872,173,-1.4451,2.8739,100,3315872,119,127,23.8157,156.9777,1.0029,0.9971,0.9885,00093-4236-01_PART_1_OF_1_CHAL10_SB_112388AC.jpg
19201,171.6329,17.3686,118,117,212,192.0563,96.045,193.1911,95.8965,515.6295,114,18,156,156,156.5325,156.1814,2.6836,0.9075,157.848,3295523,174,-1.9138,4.0532,100,3295523,119,126,22.3406,156,1.0022,0.9978,0.9893,00093-4236-01_PART_1_OF_1_CHAL10_SB_262D937C.jpg
19344,169.1587,15.5482,174,100,203,191.8396,95.9265,191.4783,95.5691,518.7006,113,17,157,158,157.088,156.7882,161.5274,0.9035,158.4045,3272206,173,-2.5043,5.736,100,3272206,119,65,155.3764,156.9777,1.0019,0.9981,0.9884,00093-4236-01_PART_1_OF_1_CHAL10_SF_112388AC.jpg
19263,177.0577,17.6286,180,113,208,191.9871,95.976,191.2402,95.9119,515.6295,114,18,156,156,156.7083,156.51,161.7825,0.9105,158.1139,3410662,181,-2.6204,6.1987,100,3410662,127,51,145.3048,156,1.0013,0.9987,0.99,00093-4236-01_PART_1_OF_1_CHAL10_SF_262D937C.jpg
26081,172.428,16.4863,171,117,207,191.9792,95.8839,193.3846,95.7034,601.4701,101,5,182,182,182.4853,181.9728,11.8112,0.906,183.6981,4497095,174,-1.9988,4.8159,100,4497095,107,131,23.0757,182,1.0028,0.9972,0.9906,00093-4237-01_PART_1_OF_1_CHAL10_SB_2B2D958C.jpg
26373,173.5636,17.0399,118,116,213,192.1329,95.821,193.792,95.3347,605.7128,100,4,184,183,183.7345,182.759,175.4478,0.9033,184.8892,4577394,175,-1.9149,4.3902,100,4577394,103,71,164.31,183,1.0053,0.9947,0.9902,00093-4237-01_PART_1_OF_1_CHAL10_SB_A323D19E.jpg
26193,179.0629,17.0599,181,115,207,191.9038,96.0201,190.9052,96.0179,603.4701,100,5,183,182,182.8054,182.4342,169.1931,0.9038,184.0245,4690194,182,-2.7729,7.3898,100,4690194,114,47,148.5557,182,1.002,0.998,0.9902,00093-4237-01_PART_1_OF_1_CHAL10_SF_2B2D958C.jpg
26373,171.0863,16.4445,118,116,215,191.8007,95.9242,190.1293,95.5638,605.7128,100,4,184,183,183.4896,183.003,178.1983,0.9033,184.8053,4512060,172,-1.8191,4.2864,100,4512060,108,57,155.3764,183,1.0027,0.9973,0.9898,00093-4237-01_PART_1_OF_1_CHAL10_SF_A323D19E.jpg
